IATA,ICAO,Airport,Location,Country,UTC,Latitudes,Longitudes,Elevation,URL,PAX,OPs,Cargo,Year
BTJ,WITT,Sultan Iskandar Muda International Airport,Banda Aceh,Indonesia,UTC+07:00,5.523333333333333,95.42027777777778,65,https://en.wikipedia.org/wiki/Sultan_Iskandar_Muda_International_Airport,,,,2018
BTK,UIBB,Bratsk Airport,"Bratsk, Irkutsk Oblast",Russia,UTC+08:00,56.37,101.69833333333334,"1,598",https://en.wikipedia.org/wiki/Bratsk_Airport,,,,
BTL,KBTL,W. K. Kellogg Airport,"Battle Creek, Michigan",United States,UTC−05:00,42.30638888888888,-85.25,952,https://en.wikipedia.org/wiki/W._K._Kellogg_Airport,,92841,,2009
BTM,KBTM,Bert Mooney Airport,"Butte, Montana",United States,UTC−07:00,45.95472222222222,-112.4975,"5,550",https://en.wikipedia.org/wiki/Bert_Mooney_Airport,,,,2016
BTN,KBBP,Marlboro County Jetport,"Bennettsville, South Carolina",United States,UTC−05:00,,,147,https://en.wikipedia.org/wiki/Marlboro_County_Jetport,,3760,,2018
BTO,,Botopasi Airstrip,Botopasi,Suriname,UTC−03:00,4.217511,-55.447054,242,https://en.wikipedia.org/wiki/Botopasi_Airstrip,,,,
BTP,KBTP,Butler County Airport,"Butler, Pennsylvania",United States,UTC−05:00,,,"1,248",https://en.wikipedia.org/wiki/Butler_County_Airport,,62685,,2007
BTQ,HRYI,Butare Airport,Butare,Rwanda,UTC+02:00,-2.595,29.740000000000002,"5,801",https://en.wikipedia.org/wiki/Butare_Airport,,,,
BTR,KBTR,Baton Rouge Metropolitan Airport,"Baton Rouge, Louisiana",United States,UTC−06:00,30.532777777777778,-91.15,70,https://en.wikipedia.org/wiki/Baton_Rouge_Metropolitan_Airport,,,,2018
BTS,LZIB,M. R. Štefánik Airport,Bratislava,Slovakia,UTC+01:00,,,436,https://en.wikipedia.org/wiki/M._R._Štefánik_Airport,,,,2022
BTT,PABT,Bettles Airport,"Bettles, Alaska",United States,UTC−09:00,,,647,https://en.wikipedia.org/wiki/Bettles_Airport,2859,4150,,2015
BTU,WBGB,Bintulu Airport,"Bintulu, Sarawak",Malaysia,UTC+08:00,3.1241666666666665,113.01972222222223,74,https://en.wikipedia.org/wiki/Bintulu_Airport,,,,2020
BTV,KBTV,Burlington International Airport,"Burlington, Vermont",United States,UTC−05:00,44.471944444444446,-73.15333333333334,335,https://en.wikipedia.org/wiki/Burlington_International_Airport,,,,2022
BTW,WAOC,Batu Licin Airport,Batu Licin,Indonesia,UTC+08:00,-3.4125,116,20,https://en.wikipedia.org/wiki/Batu_Licin_Airport,,,,
BTX,YBEO,Betoota Airport,"Betoota, Queensland",Australia,UTC+10:00,,,,https://en.wikipedia.org/wiki/Betoota_Airport,,,,
BTY,KBTY,Beatty Airport,"Beatty, Nevada",United States,UTC−08:00,,,"3,170",https://en.wikipedia.org/wiki/Beatty_Airport,,1005,,2009
BUA,AYBK,Buka Island Airport,Buka Island,Papua New Guinea,UTC+11:00,,,11,https://en.wikipedia.org/wiki/Buka_Island_Airport,,,,
BUB,KBUB,Cram Field,"Burwell, Nebraska",United States,UTC−06:00,,,,https://en.wikipedia.org/wiki/Cram_Field,,,,
BUC,YBKT,Burketown Airport,"Burketown, Queensland",Australia,UTC+10:00,-17.749166666666667,139.5363888888889,21,https://en.wikipedia.org/wiki/Burketown_Airport,,,,
BUD,LHBP,Budapest Ferenc Liszt International Airport,Budapest,Hungary,UTC+01:00,47.43944444444444,19.261944444444445,151 m,https://en.wikipedia.org/wiki/Budapest_Ferenc_Liszt_International_Airport,"12200000<sup id=""cite_ref-2"" class=""reference""><a href=""#cite_note-2"">[2]</a></sup>",,,2022
"BUE<sup id=""cite_ref-IATA_1-17"" class=""reference""><a href=""#cite_note-IATA-1"">[1]</a></sup>",,"<a href=""#endnote_5"">5",Buenos Aires,Argentina,UTC−03:00,,,,"https://en.wikipedia.org/wiki/<a_href=""#endnote_5"">5",,,,
BUF,KBUF,Buffalo Niagara International Airport,"Buffalo, New York",United States,UTC−05:00,,,728,https://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport,2896000,,,2021
BUG,FNBG,Benguela Airport,Benguela,Angola,UTC+01:00,-12.608333333333333,13.402777777777779,118,https://en.wikipedia.org/wiki/Benguela_Airport,,,,
"BUH<sup id=""cite_ref-IATA_1-18"" class=""reference""><a href=""#cite_note-IATA-1"">[1]</a></sup>",,"<a href=""#endnote_6"">6",Bucharest,Romania,UTC+02:00,,,,"https://en.wikipedia.org/wiki/<a_href=""#endnote_6"">6",,,,
BUI,WAJB,Bokondini Airport,Bokondini,Indonesia,UTC+09:00,-3.68466,138.68003,"4,593",https://en.wikipedia.org/wiki/Bokondini_Airport,,,,
BUJ,DAAD,Bou Saada Airport,Bou Saâda,Algeria,UTC+01:00,35.333333333333336,4.205555555555556,459 m,https://en.wikipedia.org/wiki/Bou_Saada_Airport,,,,
BUK,,Albuq Airport,Albuq,Yemen,UTC+03:00,17.35,44.625,"3,800",https://en.wikipedia.org/wiki/Albuq_Airport,,,,
BUL,AYBU,Bulolo Airport,Bulolo,Papua New Guinea,UTC+10:00,-7.216111111111111,146.64944444444444,"2,240",https://en.wikipedia.org/wiki/Bulolo_Airport,,,,
BUM,KBUM,Butler Memorial Airport,"Butler, Missouri",United States,UTC−06:00,,,,https://en.wikipedia.org/wiki/Butler_Memorial_Airport,,,,
BUN,SKBU,Gerardo Tobar López Airport,Buenaventura,Colombia,UTC−05:00,,,48,https://en.wikipedia.org/wiki/Gerardo_Tobar_López_Airport,,,,
BUO,HCMV,Burao Airport,Burao,Somalia,UTC+03:00,9.516666666666666,45.56666666666667,"3,400",https://en.wikipedia.org/wiki/Burao_Airport,,,,
BUP,VIBT,Bathinda Airport,"Bathinda, Punjab",India,UTC+05:30,30.27,74.755556,201 m,https://en.wikipedia.org/wiki/Bathinda_Airport,,,,
BUQ,FVBU,Joshua Mqabuko Nkomo International Airport,Bulawayo,Zimbabwe,UTC+02:00,,,"4,359",https://en.wikipedia.org/wiki/Joshua_Mqabuko_Nkomo_International_Airport,,,,
BUR,KBUR,Bob Hope Airport,"Burbank, California",United States,UTC−08:00,,,778,https://en.wikipedia.org/wiki/Bob_Hope_Airport,,,,2022
BUS,UGSB,Batumi International Airport,Batumi,Georgia,UTC+04:00,41.61027777777778,41.599444444444444,37,https://en.wikipedia.org/wiki/Batumi_International_Airport,598891,,,2018
BUT,VQBT,Bathpalathang Airport,Jakar,Bhutan,UTC+06:00,27.56277777777778,90.74638888888889,"2,700 m",https://en.wikipedia.org/wiki/Bathpalathang_Airport,,,,
BUU,WIPI,Muara Bungo Airport,"Bungo Regency, Jambi",Indonesia,UTC+07:00,-1.5425,102.18277777777779,,https://en.wikipedia.org/wiki/Muara_Bungo_Airport,,,,
BUV,SUBU,Placeres Airport,Bella Unión,Uruguay,UTC−03:00,-30.319444444444443,-57.55972222222222,251,https://en.wikipedia.org/wiki/Placeres_Airport,,,,
BUW,WAWB,Betoambari Airport,Baubau,Indonesia,UTC+08:00,-5.516666666666667,122.55,32 m,https://en.wikipedia.org/wiki/Betoambari_Airport,,,,
BUX,FZKA,Bunia Airport,Bunia,Democratic Republic of the Congo,UTC+02:00,,,"4,045",https://en.wikipedia.org/wiki/Bunia_Airport,,,,
BUY,YBUN,Bunbury Airport,"Bunbury, Western Australia",Australia,UTC+08:00,-33.378055555555555,115.67694444444444,53,https://en.wikipedia.org/wiki/Bunbury_Airport,,,,
BUZ,OIBB,Bushehr Airport,Bushehr,Iran,UTC+03:30,,,68,https://en.wikipedia.org/wiki/Bushehr_Airport,324204,2747,3901 tons,2015
BVA,LFOB,Beauvais–Tillé Airport,"Beauvais, Picardy",France,UTC+01:00,49.45444444444445,2.112777777777778,359,https://en.wikipedia.org/wiki/Beauvais–Tillé_Airport,2073643,,,2021
BVB,SBBV,Boa Vista International Airport,"Boa Vista, Roraima",Brazil,UTC−04:00,2.841388888888889,-60.69222222222222,84 m,https://en.wikipedia.org/wiki/Boa_Vista_International_Airport,,,,2021
BVC,GVBA,Aristides Pereira International Airport,Boa Vista,Cape Verde,UTC−01:00,16.1375,-22.8894,30 m,https://en.wikipedia.org/wiki/Aristides_Pereira_International_Airport,512778,,,2017
BVE,LFSL,Brive–Souillac Airport,"Brive-la-Gaillarde, Limousin",France,UTC+01:00,45.03972222222222,1.4855555555555555,"1,016",https://en.wikipedia.org/wiki/Brive–Souillac_Airport,,,,
BVF,NFNU,Dama Airport,Bua,Fiji,UTC+12:00,,,,https://en.wikipedia.org/wiki/Dama_Airport,,,,
BVG,ENBV,Berlevåg Airport,Berlevåg,Norway,UTC+01:00,70.87138888888889,29.034166666666668,13 m,https://en.wikipedia.org/wiki/Berlevåg_Airport,5921,,2,2014
BVH,SBVH,Vilhena Airport,"Vilhena, Rondônia",Brazil,UTC−04:00,-12.694166666666668,-60.09722222222222,615 m,https://en.wikipedia.org/wiki/Vilhena_Airport,,,,
BVI,YBDV,Birdsville Airport,"Birdsville, Queensland",Australia,UTC+10:00,-25.890777777777778,139.34430555555556,159,https://en.wikipedia.org/wiki/Birdsville_Airport,,,,
BVJ,USDB,Bovanenkovo Airport,"Bovanenkovo gas field, Yamalo-Nenets Autonomous Okrug",Russia,UTC+05:00,70.31527777777778,68.33361111111111,7 m,https://en.wikipedia.org/wiki/Bovanenkovo_Airport,,,,
BVK,SLHJ,Huacaraje Airport,Huacaraje,Bolivia,UTC−04:00,-13.605555555555556,-63.879444444444445,453,https://en.wikipedia.org/wiki/Huacaraje_Airport,,,,
BVL,SLBU,Baures Airport,Baures,Bolivia,UTC−04:00,-13.6575,-63.70277777777778,470,https://en.wikipedia.org/wiki/Baures_Airport,,,,
BVM,SNBL,Belmonte Airport,"Belmonte, Bahia",Brazil,UTC−03:00,,,,https://en.wikipedia.org/wiki/Belmonte_Airport,,,,
BVO,KBVO,Bartlesville Municipal Airport,"Bartlesville, Oklahoma",United States,UTC−06:00,36.76416666666667,-96.0111111111111,711,https://en.wikipedia.org/wiki/Bartlesville_Municipal_Airport,,12362,,2011
BVP,,Bolovip Airport,Bolovip,Papua New Guinea,UTC+10:00,,,,https://en.wikipedia.org/wiki/Bolovip_Airport,,,,
BVR,GVBR,Esperadinha Airport,Brava,Cape Verde,UTC−01:00,14.864333333333333,-24.745972222222225,64,https://en.wikipedia.org/wiki/Esperadinha_Airport,,,,
BVS,SNVS,Breves Airport,"Breves, Pará",Brazil,UTC−03:00,-1.636388888888889,-50.44333333333333,30 m,https://en.wikipedia.org/wiki/Breves_Airport,,,,
BVU,PABG,Beluga Airport,"Beluga, Alaska",United States,UTC−09:00,61.17305555555555,-151.04527777777778,87,https://en.wikipedia.org/wiki/Beluga_Airport,,5600,,1993
BVV,UHSB,Burevestnik Airport,"Burevestnik, Sakhalin Oblast",Russia,UTC+11:00,44.919999999999995,147.62166666666667,24 metres (79,https://en.wikipedia.org/wiki/Burevestnik_Airport,,,,
BVW,,Batavia Downs Airport,"Batavia Downs, Queensland",Australia,UTC+10:00,-12.659166666666668,142.67472222222221,300,https://en.wikipedia.org/wiki/Batavia_Downs_Airport,,,,
BVX,KBVX,Batesville Regional Airport,"Batesville, Arkansas",United States,UTC−06:00,35.726111111111116,-91.64750000000001,465,https://en.wikipedia.org/wiki/Batesville_Regional_Airport,,35000,,2008
BVY,KBVY,Beverly Municipal Airport,"Beverly, Massachusetts",United States,UTC−05:00,,,107,https://en.wikipedia.org/wiki/Beverly_Municipal_Airport,,66900,,2011
BVZ,YBYS,Beverley Springs Airport,"Beverley Springs, Western Australia",Australia,UTC+08:00,,,,https://en.wikipedia.org/wiki/Beverley_Springs_Airport,,,,
BWA,VNBW,Gautam Buddha Airport,Siddharthanagar,Nepal,UTC+05:45,,,344,https://en.wikipedia.org/wiki/Gautam_Buddha_Airport,,,,
BWB,YBWX,Barrow Island Airport,"Barrow Island, Western Australia",Australia,UTC+08:00,-20.865833333333335,115.40472222222223,26,https://en.wikipedia.org/wiki/Barrow_Island_Airport,,,,
BWC,KBWC,Brawley Municipal Airport,"Brawley, California",United States,UTC−08:00,32.99305555555556,-115.51694444444445,−129,https://en.wikipedia.org/wiki/Brawley_Municipal_Airport,,,,
BWD,KBWD,Brownwood Regional Airport,"Brownwood, Texas",United States,UTC−06:00,31.79361111111111,-98.9563888888889,"1,387",https://en.wikipedia.org/wiki/Brownwood_Regional_Airport,,6000,,2012
BWE,EDVE,Braunschweig–Wolfsburg Airport,"Braunschweig, Lower Saxony",Germany,UTC+01:00,,,,https://en.wikipedia.org/wiki/Braunschweig–Wolfsburg_Airport,,,,
BWF,EGNL,Barrow/Walney Island Airport,Barrow-in-Furness,England,UTC±00:00,54.12861111111111,-3.2675,44,https://en.wikipedia.org/wiki/Barrow/Walney_Island_Airport,,,,
BWG,KBWG,Bowling Green-Warren County Regional Airport,"Bowling Green, Kentucky",United States,UTC−06:00,,,547,https://en.wikipedia.org/wiki/Bowling_Green-Warren_County_Regional_Airport,,62640,,2005
BWH,WMKB,RMAF Butterworth,"Butterworth, Penang",Malaysia,UTC+08:00,,,8,https://en.wikipedia.org/wiki/RMAF_Butterworth,,,,
BWI,KBWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore–Washington metropolitan area,United States,UTC−05:00,39.17527777777777,-76.66833333333334,143,https://en.wikipedia.org/wiki/Baltimore/Washington_International_Thurgood_Marshall_Airport,18868429,200821,618809261 lb (280687 t),2021
BWJ,,Bawan Airport,Bawan,Papua New Guinea,UTC+10:00,,,,https://en.wikipedia.org/wiki/Bawan_Airport,,,,
BWK,LDSB,Bol Airport,Bol,Croatia,UTC+01:00,,,"1,781<sup id=""cite_ref-1"" class=""reference""><a href=""#cite_note-1"">[1]</a></sup>",https://en.wikipedia.org/wiki/Bol_Airport,,,,2022
BWL,KBKN,Blackwell–Tonkawa Municipal Airport,"Blackwell, Oklahoma",United States,UTC−06:00,,,"1,030",https://en.wikipedia.org/wiki/Blackwell–Tonkawa_Municipal_Airport,,2400,,2008
BWM,KBPP,Bowman Municipal Airport,"Bowman, North Dakota",United States,UTC−07:00,46.18694444444444,-103.42805555555556,"2,958",https://en.wikipedia.org/wiki/Bowman_Municipal_Airport,,3620,,2007
BWN,WBSB,Brunei International Airport,Bandar Seri Begawan,Brunei,UTC+08:00,4.945277777777778,114.93361111111112,22 m,https://en.wikipedia.org/wiki/Brunei_International_Airport,,,,
BWO,UWSB,Balakovo Airport,"Balakovo, Saratov Oblast",Russia,UTC+04:00,,,95,https://en.wikipedia.org/wiki/Balakovo_Airport,,,,
BWP,AYBI,Bewani Airport,Bewani,Papua New Guinea,UTC+10:00,,,,https://en.wikipedia.org/wiki/Bewani_Airport,,,,
BWQ,YBRW,Brewarrina Airport,"Brewarrina, New South Wales",Australia,UTC+10:00,-29.973333333333333,146.81666666666666,414,https://en.wikipedia.org/wiki/Brewarrina_Airport,,,,
BWT,YWYY,Burnie Airport,"Burnie, Tasmania",Australia,UTC+10:00,-40.99888888888889,145.73111111111112,62,https://en.wikipedia.org/wiki/Burnie_Airport,59861,,,2016
BWU,YSBK,Bankstown Airport,"Bankstown, New South Wales",Australia,UTC+10:00,-33.925,150.98833333333332,34,https://en.wikipedia.org/wiki/Bankstown_Airport,,,,2011
BWW,MUBR,Las Brujas Airport,Cayo Santa María,Cuba,UTC−05:00,,,,https://en.wikipedia.org/wiki/Las_Brujas_Airport,,,,
BWX,WADY,Banyuwangi Airport,Banyuwangi,Indonesia,UTC+07:00,-8.31,114.34027777777777,36.6 m,https://en.wikipedia.org/wiki/Banyuwangi_Airport,"366000<sup id=""cite_ref-2018stat_2-0"" class=""reference""><a href=""#cite_note-2018stat-2"">[2]</a></sup>",,,2018
BWY,EGVJ,RAF Bentwaters,Woodbridge,England,UTC±00:00,52.128055555555555,1.4352777777777779,24 metres (79,https://en.wikipedia.org/wiki/RAF_Bentwaters,,,,
BXA,KBXA,George R. Carr Memorial Air Field,"Bogalusa, Louisiana",United States,UTC−06:00,,,,https://en.wikipedia.org/wiki/George_R._Carr_Memorial_Air_Field,,,,
BXB,WASO,Babo Airport,Babo,Indonesia,UTC+09:00,-2.55,133.41666666666666,10,https://en.wikipedia.org/wiki/Babo_Airport,,,,
BXD,WAKE,Bade Airport,Bade,Indonesia,UTC+09:00,-7.175833333333333,139.58305555555555,28,https://en.wikipedia.org/wiki/Bade_Airport,,,,
BXE,GOTB,Bakel Airport,Bakel,Senegal,UTC±00:00,14.847222222222223,-12.468333333333334,98,https://en.wikipedia.org/wiki/Bakel_Airport,,,,
BXF,YBEB,Bellburn Airstrip,"Bellburn Camps, Western Australia",Australia,UTC+08:00,,,,https://en.wikipedia.org/wiki/Bellburn_Airstrip,,,,
BXG,YBDG,Bendigo Airport,"Bendigo, Victoria",Australia,UTC+10:00,,,,https://en.wikipedia.org/wiki/Bendigo_Airport,,,,
BXH,UAAH,Balkhash Airport,Balkhash,Kazakhstan,UTC+06:00,46.89388888888889,75.00527777777778,440 m,https://en.wikipedia.org/wiki/Balkhash_Airport,,,,
BXI,DIBI,Boundiali Airport,Boundiali,Ivory Coast,UTC±00:00,9.541666666666666,-6.472222222222222,"1,286",https://en.wikipedia.org/wiki/Boundiali_Airport,,,,
BXJ,UAAR,Boraldai Airport,Almaty,Kazakhstan,UTC+06:00,43.35166666666667,76.8825,,https://en.wikipedia.org/wiki/Boraldai_Airport,,,,
BXK,KBXK,Buckeye Municipal Airport,"Buckeye, Arizona",United States,UTC−07:00,33.42055555555555,-112.68611111111112,"1,033",https://en.wikipedia.org/wiki/Buckeye_Municipal_Airport,,52920,,2010
BXL,,Blue Lagoon Seaplane Base,Nanuya Lailai,Fiji,UTC+12:00,,,,https://en.wikipedia.org/wiki/Blue_Lagoon_Seaplane_Base,,,,
BXM,,Batom Airport,Batom,Indonesia,UTC+09:00,-4.443055,140.882697,,https://en.wikipedia.org/wiki/Batom_Airport,,,,
BXN,LTBV,Bodrum-Imsik Airport,Bodrum,Turkey,UTC+03:00,37.140277777777776,27.669722222222223,202,https://en.wikipedia.org/wiki/Bodrum-Imsik_Airport,,,,
BXO,LSZC,Buochs Airport,Buochs,Switzerland,UTC+01:00,46.974444444444444,8.396944444444443,"1,475",https://en.wikipedia.org/wiki/Buochs_Airport,,,,
BXP,EPBP,Biała Podlaska Airport,Biała Podlaska,Poland,UTC+01:00,52.003055555555555,23.14361111111111,,https://en.wikipedia.org/wiki/Biała_Podlaska_Airport,0,,0,2007
BXR,OIKM,Bam Airport,Bam,Iran,UTC+03:30,29.084169444444445,58.45004166666667,"3,231",https://en.wikipedia.org/wiki/Bam_Airport,,,,
BXS,,Borrego Valley Airport,"Borrego Springs, California",United States,UTC−08:00,,,520,https://en.wikipedia.org/wiki/Borrego_Valley_Airport,,22000,,2004
BXT,WRLC,PT Badak Bontang Airport,Bontang,Indonesia,UTC+08:00,,,49,https://en.wikipedia.org/wiki/PT_Badak_Bontang_Airport,,,,
BXU,RPME,Bancasi Airport,Butuan,Philippines,UTC+08:00,8.951388888888888,125.47805555555556,43 m,https://en.wikipedia.org/wiki/Bancasi_Airport,265124,,,2021
BXV,BIBV,Breiðdalsvík Airport,Breiðdalsvík,Iceland,UTC±00:00,64.78888888888889,-14.041666666666666,8,https://en.wikipedia.org/wiki/Breiðdalsvík_Airport,,,,
BXW,WARW,Bawean Airport,"Bawean, East Java",Indonesia,UTC+08:00,-5.723611111111111,112.67916666666667,21 m,https://en.wikipedia.org/wiki/Bawean_Airport,,,,
BXX,,Borama Airport,Borama,Somalia,UTC+03:00,9.945555555555556,43.15083333333333,,https://en.wikipedia.org/wiki/Borama_Airport,,,,
BXY,UAOL,Krayniy Airport,Baikonur,Kazakhstan,UTC+06:00,,,100 m,https://en.wikipedia.org/wiki/Krayniy_Airport,,,,
BXZ,AYNS,Bunsil Airport,Bunsil,Papua New Guinea,UTC+10:00,,,,https://en.wikipedia.org/wiki/Bunsil_Airport,,,,
BYA,,Boundary Airport,"Boundary, Alaska",United States,UTC−09:00,,,,https://en.wikipedia.org/wiki/Boundary_Airport,,,,
BYB,,Dibba Airport,Dibba Al-Baya,Oman,UTC+04:00,25.61388888888889,56.24444444444445,45,https://en.wikipedia.org/wiki/Dibba_Airport,,,,
BYC,SLYA,Yacuiba Airport,Yacuíba,Bolivia,UTC−04:00,-21.961111111111112,-63.651944444444446,"2,116",https://en.wikipedia.org/wiki/Yacuiba_Airport,,,,
BYD,OYBI,Al Bayda Airport,Al Bayda,Yemen,UTC+03:00,,,"2,157",https://en.wikipedia.org/wiki/Al_Bayda_Airport,,,,
BYF,LFAQ,Albert – Picardie Airport,"Albert, Picardy",France,UTC+01:00,49.97,2.6925000000000003,363,https://en.wikipedia.org/wiki/Albert_–_Picardie_Airport,,,,
BYG,KBYG,Johnson County Airport,"Buffalo, Wyoming",United States,UTC−07:00,,,,https://en.wikipedia.org/wiki/Johnson_County_Airport,,,,
BYH,KBYH,Arkansas International Airport,"Blytheville, Arkansas",United States,UTC−06:00,35.964444444444446,-89.94388888888889,254,https://en.wikipedia.org/wiki/Arkansas_International_Airport,,33000,,2009
BYI,KBYI,Burley Municipal Airport,"Burley, Idaho",United States,UTC−07:00,42.5425,-113.77166666666666,"4,150",https://en.wikipedia.org/wiki/Burley_Municipal_Airport,,27750,,2005
BYJ,LPBJ,Beja Airport,Beja,Portugal,UTC±00:00,38.07888888888889,-7.9325,636,https://en.wikipedia.org/wiki/Beja_Airport,5096,114,,2018
BYK,DIBK,Bouaké Airport,Bouaké,Ivory Coast,UTC±00:00,7.738888888888889,-5.073611111111111,"1,231",https://en.wikipedia.org/wiki/Bouaké_Airport,,,,
BYL,,Bella Yella Airport,Bella Yella,Liberia,UTC±00:00,,,,https://en.wikipedia.org/wiki/Bella_Yella_Airport,,,,
BYM,MUBY,Carlos Manuel de Céspedes Airport,Bayamo,Cuba,UTC−05:00,20.39638888888889,-76.62138888888889,62 m,https://en.wikipedia.org/wiki/Carlos_Manuel_de_Céspedes_Airport,,,,
BYN,ZMBH,Bayankhongor Airport,Bayankhongor,Mongolia,UTC+08:00,46.17055555555555,100.7,"6,119",https://en.wikipedia.org/wiki/Bayankhongor_Airport,10300,,,2013
BYO,SBDB,Bonito Airport,"Bonito, Mato Grosso do Sul",Brazil,UTC−03:00,-21.247222222222224,-56.4525,334 m,https://en.wikipedia.org/wiki/Bonito_Airport,,,,
BYP,YBRY,Barimunya Airport,"Barimunya, Western Australia",Australia,UTC+08:00,-22.67388888888889,119.16611111111112,635 m,https://en.wikipedia.org/wiki/Barimunya_Airport,,,,
BYQ,WALV,Bunyu Airport,Bunyu,Indonesia,UTC+08:00,3.4558333333333335,117.86722222222221,118,https://en.wikipedia.org/wiki/Bunyu_Airport,,,,
BYR,EKLS,Læsø Airport,Læsø,Denmark,UTC+01:00,57.276944444444446,10.999722222222221,8 m,https://en.wikipedia.org/wiki/Læsø_Airport,,,,
BYS,KBYS,Bicycle Lake Army Airfield,"Barstow, California",United States,UTC−08:00,35.2805303,-116.6300294,"2,350",https://en.wikipedia.org/wiki/Bicycle_Lake_Army_Airfield,,,,
BYT,EIBN,Bantry Aerodrome,Bantry,Ireland,UTC±00:00,51.66888888888889,-9.484444444444444,7,https://en.wikipedia.org/wiki/Bantry_Aerodrome,,,,
BYU,EDQD,Bindlacher Berg Airport,"Bayreuth, Bavaria",Germany,UTC+01:00,49.98555555555556,11.639999999999999,488 m,https://en.wikipedia.org/wiki/Bindlacher_Berg_Airport,,,,
BYV,,Beira Lake Seaplane Base,Colombo,Sri Lanka,UTC+05:30,,,,https://en.wikipedia.org/wiki/Beira_Lake_Seaplane_Base,,,,
BYW,,Blakely Island Airport,"Blakely Island, Washington",United States,UTC−08:00,,,,https://en.wikipedia.org/wiki/Blakely_Island_Airport,,,,
BYX,,Baniyala Airport,"Baniyala, Northern Territory",Australia,UTC+09:30,,,,https://en.wikipedia.org/wiki/Baniyala_Airport,,,,
BZA,MNBZ,San Pedro Airport,Bonanza,Nicaragua,UTC−06:00,,,4,https://en.wikipedia.org/wiki/San_Pedro_Airport,,,,
